specialty_id,specialty_name,service_id,service_name,service_desc,service_name_vn,service_desc_vn,is_advanced,intensity_level
14800,Hepatology,14820,"Hepatobiliary Imaging","Diagnostic imaging procedures to visualize and assess the liver, gallbladder, and bile ducts.","Hình ảnh gan mật","Các thủ tục hình ảnh chẩn đoán để tạo hình và đánh giá gan, túi mật và ống mật.",No,2
14900,Breast Health,14901,"Breast Examination","Clinical examination of the breasts to check for lumps, changes, or abnormalities in breast tissue.","Khám vùng ngực","Khám ngực lâm sàng để kiểm tra sự xuất hiện của cục bóng, thay đổi hoặc bất thường trong mô ngực.",No,2
14900,Breast Health,14902,"Mammography","A specialized breast imaging procedure that uses low-dose X-rays to visualize the internal structure of the breast.","Mammography","Một thủ thuật hình ảnh ngực chuyên dụng sử dụng tia X có liều lượng thấp để tạo hình cấu trúc nội tại của ngực.",No,1
14900,Breast Health,14903,"Breast Ultrasound","Ultrasound imaging of the breast to examine breast tissue and help diagnose breast conditions.","Siêu âm ngực","Hình ảnh siêu âm của ngực để kiểm tra mô ngực và giúp chẩn đoán các vấn đề ngực.",No,2
14900,Breast Health,14904,"Breast Biopsy","A medical procedure to remove a sample of breast tissue for laboratory testing to diagnose breast conditions.","Viện phẫu cận thận ngực","Một thủ thuật y tế để lấy mẫu mô ngực để kiểm tra tại phòng thí nghiệm để chẩn đoán các vấn đề ngực.",No,0
14900,Breast Health,14905,"Genetic Testing for Breast Cancer","Genetic testing to assess an individual's risk of developing hereditary breast cancer based on their genetic makeup.","Xét nghiệm di truyền về ung thư ngực","Xét nghiệm di truyền để đánh giá nguy cơ phát triển ung thư ngực di truyền dựa trên di truyền cá nhân của họ.",No,0
14900,Breast Health,14906,"Breast Pain Management","Management and treatment of breast pain or discomfort, which may be related to various breast conditions.","Quản lý đau ngực","Quản lý và điều trị đau hoặc khó chịu ngực, có thể liên quan đến các vấn đề ngực khác nhau.",No,2
14900,Breast Health,14907,"Breast Self-Examination Education","Education and guidance on how to perform regular self-examinations to detect breast changes and abnormalities.","Giáo dục tự kiểm tra ngực","Giáo dục và hướng dẫn về cách thực hiện tự kiểm tra đều đặn để phát hiện các thay đổi và bất thường ngực.",No,4
14900,Breast Health,14908,"Breast Cancer Risk Assessment","Evaluation and assessment of an individual's risk of developing breast cancer and personalized risk reduction strategies.","Đánh giá nguy cơ ung thư ngực","Đánh giá và xác định nguy cơ phát triển ung thư ngực của một cá nhân và chiến lược giảm nguy cơ cá nhân hóa.",No,1
15100,Family Medicine,15101,"General Health Checkup","Comprehensive assessment of an individual's overall health, including physical exams, screenings, and health education.","Kiểm tra sức khỏe tổng quát","Đánh giá toàn diện về sức khỏe tổng thể của một cá nhân, bao gồm kiểm tra thể chất, kiểm tra sàng lọc và giáo dục về sức khỏe.",No,3
15100,Family Medicine,15102,"Pediatric Care","Medical care and checkups for infants, children, and adolescents, including vaccinations and growth monitoring.","Chăm sóc trẻ em","Chăm sóc y tế và kiểm tra cho trẻ sơ sinh, trẻ em và thanh thiếu niên, bao gồm tiêm chủng và theo dõi tăng trưởng.",No,4
15100,Family Medicine,15103,"Adult Care","Medical care for adults, including preventive care, chronic disease management, and general health checkups.","Chăm sóc người lớn","Chăm sóc y tế cho người lớn, bao gồm chăm sóc phòng ngừa, quản lý bệnh mãn tính và kiểm tra sức khỏe tổng quát.",No,4
15100,Family Medicine,15104,"Geriatric Care","Specialized medical care for the elderly, addressing age-related health concerns and conditions.","Chăm sóc người cao tuổi","Chăm sóc y tế chuyên biệt cho người cao tuổi, giải quyết các vấn đề và bệnh tình liên quan đến tuổi tác.",No,4
15100,Family Medicine,15105,"Women's Health","Medical care tailored to women's unique health needs, including gynecological services and reproductive health.","Sức khỏe phụ nữ","Chăm sóc y tế cá nhân hóa cho các nhu cầu sức khỏe riêng biệt của phụ nữ, bao gồm dịch vụ phụ khoa và sức khỏe sinh sản.",No,4
15100,Family Medicine,15106,"Men's Health","Medical care focused on men's health concerns, including prostate health and sexual health.","Sức khỏe nam giới","Chăm sóc y tế tập trung vào các vấn đề sức khỏe nam giới, bao gồm sức khỏe tuyến tiền liệt và sức khỏe tình dục.",No,4
15100,Family Medicine,15107,"Chronic Disease Management","Management and treatment of chronic conditions such as diabetes, hypertension, and asthma for long-term health.","Quản lý bệnh mãn tính","Quản lý và điều trị các tình trạng mãn tính như tiểu đường, huyết áp cao và hen suyễn để duy trì sức khỏe lâu dài.",No,3
15100,Family Medicine,15108,"Minor Injuries Treatment","Treatment for minor injuries like cuts, sprains, and minor burns that do not require emergency care.","Điều trị thương tích nhẹ","Điều trị thương tích nhẹ như cắt, bong gân và bỏng nhẹ không đòi hỏi cấp cứu.",No,4
15100,Family Medicine,15109,"Mental Health Assessment","Assessment of an individual's mental health, including screenings for depression, anxiety, and emotional well-being.","Đánh giá tâm lý","Đánh giá tâm lý của cá nhân, bao gồm sàng lọc trầm cảm, lo âu và tình trạng tinh thần.",No,4
15100,Family Medicine,15110,"Nutrition Counseling","Counseling and guidance on nutrition, dietary choices, and healthy eating habits for overall well-being.","Tư vấn dinh dưỡng","Tư vấn và hướng dẫn về dinh dưỡng, lựa chọn chế độ ăn uống và thói quen ăn uống lành mạnh cho sức khỏe tổng thể.",No,4
15100,Family Medicine,15111,"Vaccinations","Administration of vaccines to prevent various diseases, including flu shots, childhood vaccinations, and travel vaccines.","Tiêm chủng","Tiêm chủng các loại vắc xin để ngăn ngừa các bệnh khác nhau, bao gồm tiêm vắc xin cảm cúm, tiêm chủng trẻ em và tiêm chủng du lịch.",No,3
15100,Family Medicine,15112,"Health Education","Education on various health topics, including lifestyle choices, exercise, and preventive measures for better health.","Giáo dục sức khỏe","Giáo dục về nhiều chủ đề về sức khỏe, bao gồm lựa chọn lối sống, tập thể dục và biện pháp phòng ngừa để cải thiện sức khỏe.",No,4
15100,Family Medicine,15113,"Smoking Cessation Program","Programs and support for individuals looking to quit smoking and achieve better respiratory health.","Chương trình cai thuốc lá","Các chương trình và hỗ trợ cho những người muốn bỏ hút thuốc lá và cải thiện sức khỏe hô hấp.",No,4
15100,Family Medicine,15114,"Weight Management","Management and support for individuals looking to achieve and maintain a healthy weight through diet and exercise.","Quản lý cân nặng","Quản lý và hỗ trợ cho những người muốn đạt được và duy trì cân nặng lành mạnh thông qua chế độ ăn uống và tập thể dục.",No,4
15100,Family Medicine,15115,"Travel Health Consultation","Consultation and advice on health precautions and vaccinations required for international travel.","Tư vấn sức khỏe du lịch","Tư vấn và lời khuyên về biện pháp phòng ngừa sức khỏe và tiêm chủng cần thiết cho du lịch quốc tế.",No,4
15100,Family Medicine,15116,"Sports Medicine","Specialized care for sports-related injuries and performance optimization for athletes of all ages.","Y tế thể thao","Chăm sóc chuyên biệt cho thương tích liên quan đến thể thao và tối ưu hóa hiệu suất cho vận động viên mọi lứa tuổi.",No,4
15100,Family Medicine,15117,"Asthma Management","Management and treatment of asthma, including inhaler usage and asthma action plans.","Quản lý hen suyễn","Quản lý và điều trị hen suyễn, bao gồm cách sử dụng bình phun và kế hoạch xử lý hen suyễn.",No,3
15100,Family Medicine,15118,"Diabetes Care","Comprehensive care and education for individuals with diabetes, including blood sugar monitoring and insulin management.","Chăm sóc tiểu đường","Chăm sóc và giáo dục toàn diện cho những người mắc tiểu đường, bao gồm theo dõi đường huyết và quản lý insulin.",No,4
15100,Family Medicine,15119,"Prenatal Care","Medical care and guidance for expectant mothers, including prenatal checkups, ultrasounds, and childbirth preparation.","Chăm sóc thai kỳ","Chăm sóc y tế và hướng dẫn cho bà bầu, bao gồm kiểm tra thai kỳ, siêu âm và chuẩn bị cho việc sinh con.",No,4
15100,Family Medicine,15120,"Postnatal Care","Medical care for mothers and newborns after childbirth, including postpartum checkups and breastfeeding support.","Chăm sóc sau sinh","Chăm sóc y tế cho bà mẹ và trẻ sơ sinh sau khi sinh, bao gồm kiểm tra sau sinh và hỗ trợ cho việc cho con bú.",No,4
15100,Family Medicine,15121,"Osteoporosis Management","Management and treatment of osteoporosis, including bone density testing and prevention strategies.","Quản lý loãng xương","Quản lý và điều trị loãng xương, bao gồm kiểm tra mật độ xương và chiến lược phòng ngừa.",No,4
15100,Family Medicine,15122,"Skin Care and Minor Procedures","Treatment and minor surgical procedures for common skin conditions, moles, and skin biopsies.","Chăm sóc da và các thủ thuật nhỏ","Điều trị và thực hiện các thủ thuật nhỏ cho các vấn đề da thường gặp, nốt ruồi và thực hiện xét nghiệm da.",No,4
15200,Nuclear Medicine,15201,"Positron Emission Tomography (PET) Scan","Advanced imaging technique using a radioactive tracer to detect and monitor various medical conditions.","Quét PET (Tia tử phát positron)","Kỹ thuật hình ảnh tiên tiến sử dụng chất vệ tinh phóng xạ để phát hiện và theo dõi nhiều tình trạng y tế khác nhau.",No,0
15200,Nuclear Medicine,15202,"Bone Scintigraphy","Diagnostic imaging method to evaluate bone conditions and detect abnormalities using a radiopharmaceutical.","Xét nghiệm xương","Phương pháp hình ảnh chẩn đoán để đánh giá tình trạng xương và phát hiện các bất thường sử dụng chất phóng xạ.",No,1
15200,Nuclear Medicine,15203,"Thyroid Scan","Imaging test to assess the thyroid gland's function and detect thyroid disorders using radioactive iodine or technetium.","Quét tuyến giáp","Xét nghiệm hình ảnh để đánh giá chức năng của tuyến giáp và phát hiện các rối loạn về giáp sử dụng iốt phóng xạ hoặc technetium.",No,0
15200,Nuclear Medicine,15204,"Cardiac Stress Test","Evaluation of heart function, blood flow, and cardiac stress using a radioactive tracer during exercise or pharmacological stress.","Kiểm tra căng thẳng tim","Đánh giá chức năng tim, dòng máu và căng thẳng tim sử dụng chất vệ tinh phóng xạ trong lúc vận động hoặc căng thẳng dược lý.",No,2
15200,Nuclear Medicine,15205,"Renal Scintigraphy","Imaging study to assess kidney function and detect urinary tract abnormalities using a radiopharmaceutical.","Xét nghiệm thận","Nghiên cứu hình ảnh để đánh giá chức năng thận và phát hiện các bất thường về đường tiết niệu sử dụng chất phóng xạ.",No,2
15200,Nuclear Medicine,15206,"Gallbladder Scintigraphy","Imaging test to evaluate gallbladder function, detect gallbladder issues, and assess bile flow using a radiopharmaceutical.","Xét nghiệm túi mật","Xét nghiệm hình ảnh để đánh giá chức năng túi mật, phát hiện vấn đề túi mật và đánh giá dòng mật sử dụng chất phóng xạ.",No,2
15200,Nuclear Medicine,15207,"SPECT Imaging","Single Photon Emission Computed Tomography (SPECT) imaging to obtain 3D images of internal body structures using radioactive tracers.","Hình ảnh SPECT","Hình ảnh Tomography tích hợp Photon Đơn (SPECT) để thu thập hình ảnh 3D của cấu trúc bên trong cơ thể bằng các loại chất vệ tinh phóng xạ.",No,0
15200,Nuclear Medicine,15208,"Radiation Therapy Planning","Planning and simulation for radiation therapy treatment, including dose calculation and target mapping.","Lập kế hoạch điều trị phóng xạ","Lập kế hoạch và mô phỏng cho việc điều trị phóng xạ, bao gồm tính toán liều lượng và ánh xạ mục tiêu.",No,1
15300,Pain Medicine,15301,"Pain Assessment","Comprehensive assessment of an individual's pain, its causes, and severity to determine an appropriate treatment plan.","Đánh giá đau","Đánh giá toàn diện về đau của cá nhân, nguyên nhân và mức độ nó để xác định kế hoạch điều trị thích hợp.",No,3
15300,Pain Medicine,15302,"Pain Management Consultation","Consultation with a pain specialist to discuss chronic pain conditions, treatment options, and pain management strategies.","Tư vấn quản lý đau","Tư vấn với chuyên gia về đau để thảo luận về tình trạng đau mãn tính, các phương án điều trị và chiến lược quản lý đau.",No,4
15300,Pain Medicine,15303,"Physical Therapy for Pain","Physical therapy sessions tailored to address and alleviate chronic pain conditions and improve physical function.","Vật lý trị liệu cho đau","Các buổi vật lý trị liệu được thiết kế để giải quyết và giảm nhẹ tình trạng đau mãn tính và cải thiện chức năng thể chất.",No,2
15300,Pain Medicine,15304,"Pharmacological Pain Management","Medication-based pain management strategies, including prescription and monitoring of pain-relief medications.","Quản lý đau bằng thuốc","Chiến lược quản lý đau dựa trên thuốc, bao gồm việc kê toa và theo dõi các loại thuốc giảm đau.",No,2
15300,Pain Medicine,15305,"Interventional Pain Procedures","Minimally invasive procedures and injections to target and alleviate pain in specific areas of the body.","Thủ thuật can thiệp đau","Các thủ thuật và tiêm chích tối thiểu để mục tiêu và giảm nhẹ đau ở các vùng cụ thể trên cơ thể.",No,2
15300,Pain Medicine,15306,"Pain Psychology Counseling","Counseling and therapy with a pain psychologist to address the psychological aspects of chronic pain and coping strategies.","Tư vấn tâm lý đau","Tư vấn và tâm lý trị liệu với chuyên gia tâm lý về đau để giải quyết các khía cạnh tâm lý của đau mãn tính và chiến lược ứng phó.",No,4
15300,Pain Medicine,15307,"Acupuncture for Pain Relief","Traditional Chinese medicine technique involving the insertion of fine needles to alleviate pain and promote healing.","Châm cứu giảm đau","Kỹ thuật y học Trung Quốc truyền thống bao gồm việc chọc mũi kim mỏng để giảm đau và thúc đẩy quá trình lành lành.",No,2
15300,Pain Medicine,15308,"Chiropractic Care for Pain","Spinal adjustments and manual therapy to address musculoskeletal pain and improve spinal health.","Chiropractic giảm đau","Điều chỉnh cột sống và liệu pháp bằng tay để giải quyết đau cơ xương và cải thiện sức khỏe cột sống.",No,2
